Date Key,Date,Day Of Week,Fiscal Year,Fiscal Quarter
20210805,08/05/2021,Thursday,FY2021,FQ4
20210804,08/04/2021,Wednesday,FY2021,FQ4
20210803,08/03/2021,Tuesday,FY2021,FQ4
20210802,08/02/2021,Monday,FY2021,FQ4
20210801,08/01/2021,Sunday,FY2021,FQ4
20210731,07/31/2021,Saturday,FY2021,FQ4
20210730,07/30/2021,Friday,FY2021,FQ4
20210729,07/29/2021,Thursday,FY2021,FQ4
20210728,07/28/2021,Wednesday,FY2021,FQ4
20210727,07/27/2021,Tuesday,FY2021,FQ4
20210726,07/26/2021,Monday,FY2021,FQ4
20210725,07/25/2021,Sunday,FY2021,FQ4
20210724,07/24/2021,Saturday,FY2021,FQ4
20210723,07/23/2021,Friday,FY2021,FQ4
20210722,07/22/2021,Thursday,FY2021,FQ4
20210721,07/21/2021,Wednesday,FY2021,FQ4
20210720,07/20/2021,Tuesday,FY2021,FQ4
20210719,07/19/2021,Monday,FY2021,FQ4
20210718,07/18/2021,Sunday,FY2021,FQ4
20210717,07/17/2021,Saturday,FY2021,FQ4
20210716,07/16/2021,Friday,FY2021,FQ4
20210715,07/15/2021,Thursday,FY2021,FQ4
20210714,07/14/2021,Wednesday,FY2021,FQ4
20210713,07/13/2021,Tuesday,FY2021,FQ4
20210712,07/12/2021,Monday,FY2021,FQ4
20210711,07/11/2021,Sunday,FY2021,FQ4
20210710,07/10/2021,Saturday,FY2021,FQ4
20210709,07/09/2021,Friday,FY2021,FQ4
20210708,07/08/2021,Thursday,FY2021,FQ4
20210707,07/07/2021,Wednesday,FY2021,FQ4
20210706,07/06/2021,Tuesday,FY2021,FQ4
20210705,07/05/2021,Monday,FY2021,FQ4
20210704,07/04/2021,Sunday,FY2021,FQ4
20210703,07/03/2021,Saturday,FY2021,FQ4
20210702,07/02/2021,Friday,FY2021,FQ4
20210701,07/01/2021,Thursday,FY2021,FQ4
20210630,06/30/2021,Wednesday,FY2021,FQ3
20210629,06/29/2021,Tuesday,FY2021,FQ3
20210628,06/28/2021,Monday,FY2021,FQ3
20210627,06/27/2021,Sunday,FY2021,FQ3
20210626,06/26/2021,Saturday,FY2021,FQ3
20210625,06/25/2021,Friday,FY2021,FQ3
20210624,06/24/2021,Thursday,FY2021,FQ3
20210623,06/23/2021,Wednesday,FY2021,FQ3
20210622,06/22/2021,Tuesday,FY2021,FQ3
20210621,06/21/2021,Monday,FY2021,FQ3
20210620,06/20/2021,Sunday,FY2021,FQ3
20210619,06/19/2021,Saturday,FY2021,FQ3
20210618,06/18/2021,Friday,FY2021,FQ3
20210617,06/17/2021,Thursday,FY2021,FQ3
20210616,06/16/2021,Wednesday,FY2021,FQ3
20210615,06/15/2021,Tuesday,FY2021,FQ3
20210614,06/14/2021,Monday,FY2021,FQ3
20210613,06/13/2021,Sunday,FY2021,FQ3
20210612,06/12/2021,Saturday,FY2021,FQ3
20210611,06/11/2021,Friday,FY2021,FQ3
20210610,06/10/2021,Thursday,FY2021,FQ3
20210609,06/09/2021,Wednesday,FY2021,FQ3
20210608,06/08/2021,Tuesday,FY2021,FQ3
20210607,06/07/2021,Monday,FY2021,FQ3
20210606,06/06/2021,Sunday,FY2021,FQ3
20210605,06/05/2021,Saturday,FY2021,FQ3
20210604,06/04/2021,Friday,FY2021,FQ3
20210603,06/03/2021,Thursday,FY2021,FQ3
20210602,06/02/2021,Wednesday,FY2021,FQ3
20210601,06/01/2021,Tuesday,FY2021,FQ3
20210531,05/31/2021,Monday,FY2021,FQ3
20210530,05/30/2021,Sunday,FY2021,FQ3
20210529,05/29/2021,Saturday,FY2021,FQ3
20210528,05/28/2021,Friday,FY2021,FQ3
20210527,05/27/2021,Thursday,FY2021,FQ3
20210526,05/26/2021,Wednesday,FY2021,FQ3
20210525,05/25/2021,Tuesday,FY2021,FQ3
20210524,05/24/2021,Monday,FY2021,FQ3
20210523,05/23/2021,Sunday,FY2021,FQ3
20210522,05/22/2021,Saturday,FY2021,FQ3
20210521,05/21/2021,Friday,FY2021,FQ3
20210520,05/20/2021,Thursday,FY2021,FQ3
20210519,05/19/2021,Wednesday,FY2021,FQ3
20210518,05/18/2021,Tuesday,FY2021,FQ3
20210517,05/17/2021,Monday,FY2021,FQ3
20210516,05/16/2021,Sunday,FY2021,FQ3
20210515,05/15/2021,Saturday,FY2021,FQ3
20210514,05/14/2021,Friday,FY2021,FQ3
20210513,05/13/2021,Thursday,FY2021,FQ3
20210512,05/12/2021,Wednesday,FY2021,FQ3
20210511,05/11/2021,Tuesday,FY2021,FQ3
20210510,05/10/2021,Monday,FY2021,FQ3
20210509,05/09/2021,Sunday,FY2021,FQ3
20210508,05/08/2021,Saturday,FY2021,FQ3
20210507,05/07/2021,Friday,FY2021,FQ3
20210506,05/06/2021,Thursday,FY2021,FQ3
20210505,05/05/2021,Wednesday,FY2021,FQ3
20210504,05/04/2021,Tuesday,FY2021,FQ3
20210503,05/03/2021,Monday,FY2021,FQ3
20210502,05/02/2021,Sunday,FY2021,FQ3
20210501,05/01/2021,Saturday,FY2021,FQ3
20210430,04/30/2021,Friday,FY2021,FQ3
20210429,04/29/2021,Thursday,FY2021,FQ3
20210428,04/28/2021,Wednesday,FY2021,FQ3
20210427,04/27/2021,Tuesday,FY2021,FQ3
20210426,04/26/2021,Monday,FY2021,FQ3
20210425,04/25/2021,Sunday,FY2021,FQ3
20210424,04/24/2021,Saturday,FY2021,FQ3
20210423,04/23/2021,Friday,FY2021,FQ3
20210422,04/22/2021,Thursday,FY2021,FQ3
20210421,04/21/2021,Wednesday,FY2021,FQ3
20210420,04/20/2021,Tuesday,FY2021,FQ3
20210419,04/19/2021,Monday,FY2021,FQ3
20210418,04/18/2021,Sunday,FY2021,FQ3
20210417,04/17/2021,Saturday,FY2021,FQ3
20210416,04/16/2021,Friday,FY2021,FQ3
20210415,04/15/2021,Thursday,FY2021,FQ3
20210414,04/14/2021,Wednesday,FY2021,FQ3
20210413,04/13/2021,Tuesday,FY2021,FQ3
20210412,04/12/2021,Monday,FY2021,FQ3
20210411,04/11/2021,Sunday,FY2021,FQ3
20210410,04/10/2021,Saturday,FY2021,FQ3
20210409,04/09/2021,Friday,FY2021,FQ3
20210408,04/08/2021,Thursday,FY2021,FQ3
20210407,04/07/2021,Wednesday,FY2021,FQ3
20210406,04/06/2021,Tuesday,FY2021,FQ3
20210405,04/05/2021,Monday,FY2021,FQ3
20210404,04/04/2021,Sunday,FY2021,FQ3
20210403,04/03/2021,Saturday,FY2021,FQ3
20210402,04/02/2021,Friday,FY2021,FQ3
20210401,04/01/2021,Thursday,FY2021,FQ3
20210331,03/31/2021,Wednesday,FY2021,FQ2
20210330,03/30/2021,Tuesday,FY2021,FQ2
20210329,03/29/2021,Monday,FY2021,FQ2
20210328,03/28/2021,Sunday,FY2021,FQ2
20210327,03/27/2021,Saturday,FY2021,FQ2
20210326,03/26/2021,Friday,FY2021,FQ2
20210325,03/25/2021,Thursday,FY2021,FQ2
20210324,03/24/2021,Wednesday,FY2021,FQ2
20210323,03/23/2021,Tuesday,FY2021,FQ2
20210322,03/22/2021,Monday,FY2021,FQ2
20210321,03/21/2021,Sunday,FY2021,FQ2
20210320,03/20/2021,Saturday,FY2021,FQ2
20210319,03/19/2021,Friday,FY2021,FQ2
20210318,03/18/2021,Thursday,FY2021,FQ2
20210317,03/17/2021,Wednesday,FY2021,FQ2
20210316,03/16/2021,Tuesday,FY2021,FQ2
20210315,03/15/2021,Monday,FY2021,FQ2
20210314,03/14/2021,Sunday,FY2021,FQ2
20210313,03/13/2021,Saturday,FY2021,FQ2
20210312,03/12/2021,Friday,FY2021,FQ2
20210311,03/11/2021,Thursday,FY2021,FQ2
20210310,03/10/2021,Wednesday,FY2021,FQ2
20210309,03/09/2021,Tuesday,FY2021,FQ2
20210308,03/08/2021,Monday,FY2021,FQ2
20210307,03/07/2021,Sunday,FY2021,FQ2
20210306,03/06/2021,Saturday,FY2021,FQ2
20210305,03/05/2021,Friday,FY2021,FQ2
20210304,03/04/2021,Thursday,FY2021,FQ2
20210303,03/03/2021,Wednesday,FY2021,FQ2
20210302,03/02/2021,Tuesday,FY2021,FQ2
20210301,03/01/2021,Monday,FY2021,FQ2
20210228,02/28/2021,Sunday,FY2021,FQ2
20210227,02/27/2021,Saturday,FY2021,FQ2
20210226,02/26/2021,Friday,FY2021,FQ2
20210225,02/25/2021,Thursday,FY2021,FQ2
20210224,02/24/2021,Wednesday,FY2021,FQ2
20210223,02/23/2021,Tuesday,FY2021,FQ2
20210222,02/22/2021,Monday,FY2021,FQ2
20210221,02/21/2021,Sunday,FY2021,FQ2
20210220,02/20/2021,Saturday,FY2021,FQ2
20210219,02/19/2021,Friday,FY2021,FQ2
20210218,02/18/2021,Thursday,FY2021,FQ2
20210217,02/17/2021,Wednesday,FY2021,FQ2
20210216,02/16/2021,Tuesday,FY2021,FQ2
20210215,02/15/2021,Monday,FY2021,FQ2
20210214,02/14/2021,Sunday,FY2021,FQ2
20210213,02/13/2021,Saturday,FY2021,FQ2
20210212,02/12/2021,Friday,FY2021,FQ2
20210211,02/11/2021,Thursday,FY2021,FQ2
20210210,02/10/2021,Wednesday,FY2021,FQ2
20210209,02/09/2021,Tuesday,FY2021,FQ2
20210208,02/08/2021,Monday,FY2021,FQ2
20210207,02/07/2021,Sunday,FY2021,FQ2
20210206,02/06/2021,Saturday,FY2021,FQ2
20210205,02/05/2021,Friday,FY2021,FQ2
20210204,02/04/2021,Thursday,FY2021,FQ2
20210203,02/03/2021,Wednesday,FY2021,FQ2
20210202,02/02/2021,Tuesday,FY2021,FQ2
20210201,02/01/2021,Monday,FY2021,FQ2
20210131,01/31/2021,Sunday,FY2021,FQ2
20210130,01/30/2021,Saturday,FY2021,FQ2
20210129,01/29/2021,Friday,FY2021,FQ2
20210128,01/28/2021,Thursday,FY2021,FQ2
20210127,01/27/2021,Wednesday,FY2021,FQ2
20210126,01/26/2021,Tuesday,FY2021,FQ2
20210125,01/25/2021,Monday,FY2021,FQ2
20210124,01/24/2021,Sunday,FY2021,FQ2
20210123,01/23/2021,Saturday,FY2021,FQ2
20210122,01/22/2021,Friday,FY2021,FQ2
20210121,01/21/2021,Thursday,FY2021,FQ2
20210120,01/20/2021,Wednesday,FY2021,FQ2
20210119,01/19/2021,Tuesday,FY2021,FQ2
20210118,01/18/2021,Monday,FY2021,FQ2
20210117,01/17/2021,Sunday,FY2021,FQ2
20210116,01/16/2021,Saturday,FY2021,FQ2
20210115,01/15/2021,Friday,FY2021,FQ2
20210114,01/14/2021,Thursday,FY2021,FQ2
20210113,01/13/2021,Wednesday,FY2021,FQ2
20210112,01/12/2021,Tuesday,FY2021,FQ2
20210111,01/11/2021,Monday,FY2021,FQ2
20210110,01/10/2021,Sunday,FY2021,FQ2
20210109,01/09/2021,Saturday,FY2021,FQ2
20210108,01/08/2021,Friday,FY2021,FQ2
20210107,01/07/2021,Thursday,FY2021,FQ2
20210106,01/06/2021,Wednesday,FY2021,FQ2
20210105,01/05/2021,Tuesday,FY2021,FQ2
20210104,01/04/2021,Monday,FY2021,FQ2
20210103,01/03/2021,Sunday,FY2021,FQ2
20210102,01/02/2021,Saturday,FY2021,FQ2
20210101,01/01/2021,Friday,FY2021,FQ2
20201231,12/31/2020,Thursday,FY2021,FQ1
20201230,12/30/2020,Wednesday,FY2021,FQ1
20201229,12/29/2020,Tuesday,FY2021,FQ1
20201228,12/28/2020,Monday,FY2021,FQ1
20201227,12/27/2020,Sunday,FY2021,FQ1
20201226,12/26/2020,Saturday,FY2021,FQ1
20201225,12/25/2020,Friday,FY2021,FQ1
20201224,12/24/2020,Thursday,FY2021,FQ1
20201223,12/23/2020,Wednesday,FY2021,FQ1
20201222,12/22/2020,Tuesday,FY2021,FQ1
20201221,12/21/2020,Monday,FY2021,FQ1
20201220,12/20/2020,Sunday,FY2021,FQ1
20201219,12/19/2020,Saturday,FY2021,FQ1
20201218,12/18/2020,Friday,FY2021,FQ1
20201217,12/17/2020,Thursday,FY2021,FQ1
20201216,12/16/2020,Wednesday,FY2021,FQ1
20201215,12/15/2020,Tuesday,FY2021,FQ1
20201214,12/14/2020,Monday,FY2021,FQ1
20201213,12/13/2020,Sunday,FY2021,FQ1
20201212,12/12/2020,Saturday,FY2021,FQ1
20201211,12/11/2020,Friday,FY2021,FQ1
20201210,12/10/2020,Thursday,FY2021,FQ1
20201209,12/09/2020,Wednesday,FY2021,FQ1
20201208,12/08/2020,Tuesday,FY2021,FQ1
20201207,12/07/2020,Monday,FY2021,FQ1
20201206,12/06/2020,Sunday,FY2021,FQ1
20201205,12/05/2020,Saturday,FY2021,FQ1
20201204,12/04/2020,Friday,FY2021,FQ1
20201203,12/03/2020,Thursday,FY2021,FQ1
20201202,12/02/2020,Wednesday,FY2021,FQ1
20201201,12/01/2020,Tuesday,FY2021,FQ1
20201130,11/30/2020,Monday,FY2021,FQ1
20201129,11/29/2020,Sunday,FY2021,FQ1
20201128,11/28/2020,Saturday,FY2021,FQ1
20201127,11/27/2020,Friday,FY2021,FQ1
20201126,11/26/2020,Thursday,FY2021,FQ1
20201125,11/25/2020,Wednesday,FY2021,FQ1
20201124,11/24/2020,Tuesday,FY2021,FQ1
20201123,11/23/2020,Monday,FY2021,FQ1
20201122,11/22/2020,Sunday,FY2021,FQ1
20201121,11/21/2020,Saturday,FY2021,FQ1
20201120,11/20/2020,Friday,FY2021,FQ1
20201119,11/19/2020,Thursday,FY2021,FQ1
20201118,11/18/2020,Wednesday,FY2021,FQ1
20201117,11/17/2020,Tuesday,FY2021,FQ1
20201116,11/16/2020,Monday,FY2021,FQ1
20201115,11/15/2020,Sunday,FY2021,FQ1
20201114,11/14/2020,Saturday,FY2021,FQ1
20201113,11/13/2020,Friday,FY2021,FQ1
20201112,11/12/2020,Thursday,FY2021,FQ1
20201111,11/11/2020,Wednesday,FY2021,FQ1
20201110,11/10/2020,Tuesday,FY2021,FQ1
20201109,11/09/2020,Monday,FY2021,FQ1
20201108,11/08/2020,Sunday,FY2021,FQ1
20201107,11/07/2020,Saturday,FY2021,FQ1
20201106,11/06/2020,Friday,FY2021,FQ1
20201105,11/05/2020,Thursday,FY2021,FQ1
20201104,11/04/2020,Wednesday,FY2021,FQ1
20201103,11/03/2020,Tuesday,FY2021,FQ1
20201102,11/02/2020,Monday,FY2021,FQ1
20201101,11/01/2020,Sunday,FY2021,FQ1
20201031,10/31/2020,Saturday,FY2021,FQ1
20201030,10/30/2020,Friday,FY2021,FQ1
20201029,10/29/2020,Thursday,FY2021,FQ1
20201028,10/28/2020,Wednesday,FY2021,FQ1
20201027,10/27/2020,Tuesday,FY2021,FQ1
20201026,10/26/2020,Monday,FY2021,FQ1
20201025,10/25/2020,Sunday,FY2021,FQ1
20201024,10/24/2020,Saturday,FY2021,FQ1
20201023,10/23/2020,Friday,FY2021,FQ1
20201022,10/22/2020,Thursday,FY2021,FQ1
20201021,10/21/2020,Wednesday,FY2021,FQ1
20201020,10/20/2020,Tuesday,FY2021,FQ1
20201019,10/19/2020,Monday,FY2021,FQ1
20201018,10/18/2020,Sunday,FY2021,FQ1
20201017,10/17/2020,Saturday,FY2021,FQ1
20201016,10/16/2020,Friday,FY2021,FQ1
20201015,10/15/2020,Thursday,FY2021,FQ1
20201014,10/14/2020,Wednesday,FY2021,FQ1
20201013,10/13/2020,Tuesday,FY2021,FQ1
20201012,10/12/2020,Monday,FY2021,FQ1
20201011,10/11/2020,Sunday,FY2021,FQ1
20201010,10/10/2020,Saturday,FY2021,FQ1
20201009,10/09/2020,Friday,FY2021,FQ1
20201008,10/08/2020,Thursday,FY2021,FQ1
20201007,10/07/2020,Wednesday,FY2021,FQ1
20201006,10/06/2020,Tuesday,FY2021,FQ1
20201005,10/05/2020,Monday,FY2021,FQ1
20201004,10/04/2020,Sunday,FY2021,FQ1
20201003,10/03/2020,Saturday,FY2021,FQ1
20201002,10/02/2020,Friday,FY2021,FQ1
20201001,10/01/2020,Thursday,FY2021,FQ1
20200930,09/30/2020,Wednesday,FY2020,FQ4
20200929,09/29/2020,Tuesday,FY2020,FQ4
20200928,09/28/2020,Monday,FY2020,FQ4
20200927,09/27/2020,Sunday,FY2020,FQ4
20200926,09/26/2020,Saturday,FY2020,FQ4
20200925,09/25/2020,Friday,FY2020,FQ4
20200924,09/24/2020,Thursday,FY2020,FQ4
20200923,09/23/2020,Wednesday,FY2020,FQ4
20200922,09/22/2020,Tuesday,FY2020,FQ4
20200921,09/21/2020,Monday,FY2020,FQ4
20200920,09/20/2020,Sunday,FY2020,FQ4
20200919,09/19/2020,Saturday,FY2020,FQ4
20200918,09/18/2020,Friday,FY2020,FQ4
20200917,09/17/2020,Thursday,FY2020,FQ4
20200916,09/16/2020,Wednesday,FY2020,FQ4
20200915,09/15/2020,Tuesday,FY2020,FQ4
20200914,09/14/2020,Monday,FY2020,FQ4
20200913,09/13/2020,Sunday,FY2020,FQ4
20200912,09/12/2020,Saturday,FY2020,FQ4
20200911,09/11/2020,Friday,FY2020,FQ4
20200910,09/10/2020,Thursday,FY2020,FQ4
20200909,09/09/2020,Wednesday,FY2020,FQ4
20200908,09/08/2020,Tuesday,FY2020,FQ4
20200907,09/07/2020,Monday,FY2020,FQ4
20200906,09/06/2020,Sunday,FY2020,FQ4
20200905,09/05/2020,Saturday,FY2020,FQ4
20200904,09/04/2020,Friday,FY2020,FQ4
20200903,09/03/2020,Thursday,FY2020,FQ4
20200902,09/02/2020,Wednesday,FY2020,FQ4
20200901,09/01/2020,Tuesday,FY2020,FQ4
20200831,08/31/2020,Monday,FY2020,FQ4
20200830,08/30/2020,Sunday,FY2020,FQ4
20200829,08/29/2020,Saturday,FY2020,FQ4
20200828,08/28/2020,Friday,FY2020,FQ4
20200827,08/27/2020,Thursday,FY2020,FQ4
20200826,08/26/2020,Wednesday,FY2020,FQ4
20200825,08/25/2020,Tuesday,FY2020,FQ4
20200824,08/24/2020,Monday,FY2020,FQ4
20200823,08/23/2020,Sunday,FY2020,FQ4
20200822,08/22/2020,Saturday,FY2020,FQ4
20200821,08/21/2020,Friday,FY2020,FQ4
20200820,08/20/2020,Thursday,FY2020,FQ4
20200819,08/19/2020,Wednesday,FY2020,FQ4
20200818,08/18/2020,Tuesday,FY2020,FQ4
20200817,08/17/2020,Monday,FY2020,FQ4
20200816,08/16/2020,Sunday,FY2020,FQ4
20200815,08/15/2020,Saturday,FY2020,FQ4
20200814,08/14/2020,Friday,FY2020,FQ4
20200813,08/13/2020,Thursday,FY2020,FQ4
20200812,08/12/2020,Wednesday,FY2020,FQ4
20200811,08/11/2020,Tuesday,FY2020,FQ4
20200810,08/10/2020,Monday,FY2020,FQ4
20200809,08/09/2020,Sunday,FY2020,FQ4
20200808,08/08/2020,Saturday,FY2020,FQ4
20200807,08/07/2020,Friday,FY2020,FQ4
20200806,08/06/2020,Thursday,FY2020,FQ4
20200805,08/05/2020,Wednesday,FY2020,FQ4
20200804,08/04/2020,Tuesday,FY2020,FQ4
20200803,08/03/2020,Monday,FY2020,FQ4
20200802,08/02/2020,Sunday,FY2020,FQ4
20200801,08/01/2020,Saturday,FY2020,FQ4
20200731,07/31/2020,Friday,FY2020,FQ4
20200730,07/30/2020,Thursday,FY2020,FQ4
20200729,07/29/2020,Wednesday,FY2020,FQ4
20200728,07/28/2020,Tuesday,FY2020,FQ4
20200727,07/27/2020,Monday,FY2020,FQ4
20200726,07/26/2020,Sunday,FY2020,FQ4
20200725,07/25/2020,Saturday,FY2020,FQ4
20200724,07/24/2020,Friday,FY2020,FQ4
20200723,07/23/2020,Thursday,FY2020,FQ4
20200722,07/22/2020,Wednesday,FY2020,FQ4
20200721,07/21/2020,Tuesday,FY2020,FQ4
20200720,07/20/2020,Monday,FY2020,FQ4
20200719,07/19/2020,Sunday,FY2020,FQ4
20200718,07/18/2020,Saturday,FY2020,FQ4
20200717,07/17/2020,Friday,FY2020,FQ4
20200716,07/16/2020,Thursday,FY2020,FQ4
20200715,07/15/2020,Wednesday,FY2020,FQ4
20200714,07/14/2020,Tuesday,FY2020,FQ4
20200713,07/13/2020,Monday,FY2020,FQ4
20200712,07/12/2020,Sunday,FY2020,FQ4
20200711,07/11/2020,Saturday,FY2020,FQ4
20200710,07/10/2020,Friday,FY2020,FQ4
20200709,07/09/2020,Thursday,FY2020,FQ4
20200708,07/08/2020,Wednesday,FY2020,FQ4
20200707,07/07/2020,Tuesday,FY2020,FQ4
20200706,07/06/2020,Monday,FY2020,FQ4
20200705,07/05/2020,Sunday,FY2020,FQ4
20200704,07/04/2020,Saturday,FY2020,FQ4
20200703,07/03/2020,Friday,FY2020,FQ4
20200702,07/02/2020,Thursday,FY2020,FQ4
20200701,07/01/2020,Wednesday,FY2020,FQ4
20200630,06/30/2020,Tuesday,FY2020,FQ3
20200629,06/29/2020,Monday,FY2020,FQ3
20200628,06/28/2020,Sunday,FY2020,FQ3
20200627,06/27/2020,Saturday,FY2020,FQ3
20200626,06/26/2020,Friday,FY2020,FQ3
20200625,06/25/2020,Thursday,FY2020,FQ3
20200624,06/24/2020,Wednesday,FY2020,FQ3
20200623,06/23/2020,Tuesday,FY2020,FQ3
20200622,06/22/2020,Monday,FY2020,FQ3
20200621,06/21/2020,Sunday,FY2020,FQ3
20200620,06/20/2020,Saturday,FY2020,FQ3
20200619,06/19/2020,Friday,FY2020,FQ3
20200618,06/18/2020,Thursday,FY2020,FQ3
20200617,06/17/2020,Wednesday,FY2020,FQ3
20200616,06/16/2020,Tuesday,FY2020,FQ3
20200615,06/15/2020,Monday,FY2020,FQ3
20200614,06/14/2020,Sunday,FY2020,FQ3
20200613,06/13/2020,Saturday,FY2020,FQ3
20200612,06/12/2020,Friday,FY2020,FQ3
20200611,06/11/2020,Thursday,FY2020,FQ3
20200610,06/10/2020,Wednesday,FY2020,FQ3
20200609,06/09/2020,Tuesday,FY2020,FQ3
20200608,06/08/2020,Monday,FY2020,FQ3
20200607,06/07/2020,Sunday,FY2020,FQ3
20200606,06/06/2020,Saturday,FY2020,FQ3
20200605,06/05/2020,Friday,FY2020,FQ3
20200604,06/04/2020,Thursday,FY2020,FQ3
20200603,06/03/2020,Wednesday,FY2020,FQ3
20200602,06/02/2020,Tuesday,FY2020,FQ3
20200601,06/01/2020,Monday,FY2020,FQ3
20200531,05/31/2020,Sunday,FY2020,FQ3
20200530,05/30/2020,Saturday,FY2020,FQ3
20200529,05/29/2020,Friday,FY2020,FQ3
20200528,05/28/2020,Thursday,FY2020,FQ3
20200527,05/27/2020,Wednesday,FY2020,FQ3
20200526,05/26/2020,Tuesday,FY2020,FQ3
20200525,05/25/2020,Monday,FY2020,FQ3
20200524,05/24/2020,Sunday,FY2020,FQ3
20200523,05/23/2020,Saturday,FY2020,FQ3
20200522,05/22/2020,Friday,FY2020,FQ3
20200521,05/21/2020,Thursday,FY2020,FQ3
20200520,05/20/2020,Wednesday,FY2020,FQ3
20200519,05/19/2020,Tuesday,FY2020,FQ3
20200518,05/18/2020,Monday,FY2020,FQ3
20200517,05/17/2020,Sunday,FY2020,FQ3
20200516,05/16/2020,Saturday,FY2020,FQ3
20200515,05/15/2020,Friday,FY2020,FQ3
20200514,05/14/2020,Thursday,FY2020,FQ3
20200513,05/13/2020,Wednesday,FY2020,FQ3
20200512,05/12/2020,Tuesday,FY2020,FQ3
20200511,05/11/2020,Monday,FY2020,FQ3
20200510,05/10/2020,Sunday,FY2020,FQ3
20200509,05/09/2020,Saturday,FY2020,FQ3
20200508,05/08/2020,Friday,FY2020,FQ3
20200507,05/07/2020,Thursday,FY2020,FQ3
20200506,05/06/2020,Wednesday,FY2020,FQ3
20200505,05/05/2020,Tuesday,FY2020,FQ3
20200504,05/04/2020,Monday,FY2020,FQ3
20200503,05/03/2020,Sunday,FY2020,FQ3
20200502,05/02/2020,Saturday,FY2020,FQ3
20200501,05/01/2020,Friday,FY2020,FQ3
20200430,04/30/2020,Thursday,FY2020,FQ3
20200429,04/29/2020,Wednesday,FY2020,FQ3
20200428,04/28/2020,Tuesday,FY2020,FQ3
20200427,04/27/2020,Monday,FY2020,FQ3
20200426,04/26/2020,Sunday,FY2020,FQ3
20200425,04/25/2020,Saturday,FY2020,FQ3
20200424,04/24/2020,Friday,FY2020,FQ3
20200423,04/23/2020,Thursday,FY2020,FQ3
20200422,04/22/2020,Wednesday,FY2020,FQ3
20200421,04/21/2020,Tuesday,FY2020,FQ3
20200420,04/20/2020,Monday,FY2020,FQ3
20200419,04/19/2020,Sunday,FY2020,FQ3
20200418,04/18/2020,Saturday,FY2020,FQ3
20200417,04/17/2020,Friday,FY2020,FQ3
20200416,04/16/2020,Thursday,FY2020,FQ3
20200415,04/15/2020,Wednesday,FY2020,FQ3
20200414,04/14/2020,Tuesday,FY2020,FQ3
20200413,04/13/2020,Monday,FY2020,FQ3
20200412,04/12/2020,Sunday,FY2020,FQ3
20200411,04/11/2020,Saturday,FY2020,FQ3
20200410,04/10/2020,Friday,FY2020,FQ3
20200409,04/09/2020,Thursday,FY2020,FQ3
20200408,04/08/2020,Wednesday,FY2020,FQ3
20200407,04/07/2020,Tuesday,FY2020,FQ3
20200406,04/06/2020,Monday,FY2020,FQ3
20200405,04/05/2020,Sunday,FY2020,FQ3
20200404,04/04/2020,Saturday,FY2020,FQ3
20200403,04/03/2020,Friday,FY2020,FQ3
20200402,04/02/2020,Thursday,FY2020,FQ3
20200401,04/01/2020,Wednesday,FY2020,FQ3
20200331,03/31/2020,Tuesday,FY2020,FQ2
20200330,03/30/2020,Monday,FY2020,FQ2
20200329,03/29/2020,Sunday,FY2020,FQ2
20200328,03/28/2020,Saturday,FY2020,FQ2
20200327,03/27/2020,Friday,FY2020,FQ2
20200326,03/26/2020,Thursday,FY2020,FQ2
20200325,03/25/2020,Wednesday,FY2020,FQ2
20200324,03/24/2020,Tuesday,FY2020,FQ2
20200323,03/23/2020,Monday,FY2020,FQ2
20200322,03/22/2020,Sunday,FY2020,FQ2
20200321,03/21/2020,Saturday,FY2020,FQ2
20200320,03/20/2020,Friday,FY2020,FQ2
20200319,03/19/2020,Thursday,FY2020,FQ2
20200318,03/18/2020,Wednesday,FY2020,FQ2
20200317,03/17/2020,Tuesday,FY2020,FQ2
20200316,03/16/2020,Monday,FY2020,FQ2
20200315,03/15/2020,Sunday,FY2020,FQ2
20200314,03/14/2020,Saturday,FY2020,FQ2
20200313,03/13/2020,Friday,FY2020,FQ2
20200312,03/12/2020,Thursday,FY2020,FQ2
20200311,03/11/2020,Wednesday,FY2020,FQ2
20200310,03/10/2020,Tuesday,FY2020,FQ2
20200309,03/09/2020,Monday,FY2020,FQ2
20200308,03/08/2020,Sunday,FY2020,FQ2
20200307,03/07/2020,Saturday,FY2020,FQ2
20200306,03/06/2020,Friday,FY2020,FQ2
20200305,03/05/2020,Thursday,FY2020,FQ2
20200304,03/04/2020,Wednesday,FY2020,FQ2
20200303,03/03/2020,Tuesday,FY2020,FQ2
20200302,03/02/2020,Monday,FY2020,FQ2
20200301,03/01/2020,Sunday,FY2020,FQ2
20200229,02/29/2020,Saturday,FY2020,FQ2
20200228,02/28/2020,Friday,FY2020,FQ2
20200227,02/27/2020,Thursday,FY2020,FQ2
20200226,02/26/2020,Wednesday,FY2020,FQ2
20200225,02/25/2020,Tuesday,FY2020,FQ2
20200224,02/24/2020,Monday,FY2020,FQ2
20200223,02/23/2020,Sunday,FY2020,FQ2
20200222,02/22/2020,Saturday,FY2020,FQ2
20200221,02/21/2020,Friday,FY2020,FQ2
20200220,02/20/2020,Thursday,FY2020,FQ2
20200219,02/19/2020,Wednesday,FY2020,FQ2
20200218,02/18/2020,Tuesday,FY2020,FQ2
20200217,02/17/2020,Monday,FY2020,FQ2
20200216,02/16/2020,Sunday,FY2020,FQ2
